typename,ntype,year,month,nattack,day,country,idate
Unknown,11,1992,6,3,1,BRA,1992/6/1
Unknown,11,1992,9,3,1,BRA,1992/9/1
Unknown,11,1992,11,1,1,BRA,1992/11/1
Unknown,11,1994,5,1,1,BRA,1994/5/1
Unknown,11,1994,6,2,1,BRA,1994/6/1
Unknown,11,1994,8,1,1,BRA,1994/8/1
Unknown,11,1994,10,1,1,BRA,1994/10/1
Unknown,11,1994,11,1,1,BRA,1994/11/1
Unknown,11,1994,12,1,1,BRA,1994/12/1
Unknown,11,1995,1,1,1,BRA,1995/1/1
Unknown,11,1995,10,3,1,BRA,1995/10/1
Unknown,11,1996,1,1,1,BRA,1996/1/1
Unknown,11,1996,3,1,1,BRA,1996/3/1
Unknown,11,1996,4,1,1,BRA,1996/4/1
Unknown,11,1996,6,3,1,BRA,1996/6/1
Unknown,11,1996,10,1,1,BRA,1996/10/1
Unknown,11,1997,1,1,1,BRA,1997/1/1
Unknown,11,1997,8,4,1,BRA,1997/8/1
Unknown,11,1997,9,1,1,BRA,1997/9/1
Unknown,11,1997,10,3,1,BRA,1997/10/1
Unknown,11,1997,11,2,1,BRA,1997/11/1
Unknown,11,2000,3,1,1,BRA,2000/3/1
Unknown,11,2001,10,1,1,BRA,2001/10/1
Explosives/Bombs/Dynamite,3,1992,6,1,1,,1992/6/1
Chemical,2,1998,5,1,1,BGR,1998/5/1
Chemical,2,2013,1,1,1,BGR,2013/1/1
Explosives/Bombs/Dynamite,3,1992,5,1,1,BGR,1992/5/1
Explosives/Bombs/Dynamite,3,1992,11,1,1,BGR,1992/11/1
Explosives/Bombs/Dynamite,3,1994,3,1,1,BGR,1994/3/1
Explosives/Bombs/Dynamite,3,1995,5,1,1,BGR,1995/5/1
Explosives/Bombs/Dynamite,3,1995,10,1,1,BGR,1995/10/1
Explosives/Bombs/Dynamite,3,1996,1,1,1,BGR,1996/1/1
Explosives/Bombs/Dynamite,3,1996,7,1,1,BGR,1996/7/1
Explosives/Bombs/Dynamite,3,1996,9,1,1,BGR,1996/9/1
Explosives/Bombs/Dynamite,3,1996,10,2,1,BGR,1996/10/1
Explosives/Bombs/Dynamite,3,1996,12,2,1,BGR,1996/12/1
Explosives/Bombs/Dynamite,3,1997,5,1,1,BGR,1997/5/1
Explosives/Bombs/Dynamite,3,1997,6,1,1,BGR,1997/6/1
Explosives/Bombs/Dynamite,3,1998,1,1,1,BGR,1998/1/1
Explosives/Bombs/Dynamite,3,1999,12,1,1,BGR,1999/12/1
Explosives/Bombs/Dynamite,3,2000,11,2,1,BGR,2000/11/1
Explosives/Bombs/Dynamite,3,2001,3,1,1,BGR,2001/3/1
Explosives/Bombs/Dynamite,3,2002,10,1,1,BGR,2002/10/1
Explosives/Bombs/Dynamite,3,2008,5,1,1,BGR,2008/5/1
Explosives/Bombs/Dynamite,3,2008,8,1,1,BGR,2008/8/1
Explosives/Bombs/Dynamite,3,2011,7,2,1,BGR,2011/7/1
Explosives/Bombs/Dynamite,3,2012,6,1,1,BGR,2012/6/1
Explosives/Bombs/Dynamite,3,2012,7,1,1,BGR,2012/7/1
Explosives/Bombs/Dynamite,3,2013,4,1,1,BGR,2013/4/1
Explosives/Bombs/Dynamite,3,2013,5,1,1,BGR,2013/5/1
Firearms,5,1994,8,1,1,BGR,1994/8/1
Firearms,5,1996,5,1,1,BGR,1996/5/1
Firearms,5,1996,10,2,1,BGR,1996/10/1
Incendiary,6,2014,4,1,1,BGR,2014/4/1
Melee,7,1996,1,1,1,BGR,1996/1/1
Unknown,11,1996,1,1,1,BGR,1996/1/1
Unknown,11,1997,6,1,1,BGR,1997/6/1
Firearms,5,2013,8,1,1,,2013/8/1
Explosives/Bombs/Dynamite,3,1994,1,1,1,BDI,1994/1/1
Explosives/Bombs/Dynamite,3,1994,8,2,1,BDI,1994/8/1
Explosives/Bombs/Dynamite,3,1994,9,1,1,BDI,1994/9/1
Explosives/Bombs/Dynamite,3,1994,11,1,1,BDI,1994/11/1
Explosives/Bombs/Dynamite,3,1994,12,1,1,BDI,1994/12/1
Explosives/Bombs/Dynamite,3,1995,1,2,1,BDI,1995/1/1
Explosives/Bombs/Dynamite,3,1995,2,4,1,BDI,1995/2/1
Explosives/Bombs/Dynamite,3,1995,3,2,1,BDI,1995/3/1
Explosives/Bombs/Dynamite,3,1995,4,1,1,BDI,1995/4/1
Explosives/Bombs/Dynamite,3,1995,5,3,1,BDI,1995/5/1
Explosives/Bombs/Dynamite,3,1995,7,2,1,BDI,1995/7/1
Explosives/Bombs/Dynamite,3,1995,8,1,1,BDI,1995/8/1
Explosives/Bombs/Dynamite,3,1995,11,1,1,BDI,1995/11/1
Explosives/Bombs/Dynamite,3,1995,12,11,1,BDI,1995/12/1
Explosives/Bombs/Dynamite,3,1996,5,1,1,BDI,1996/5/1
Explosives/Bombs/Dynamite,3,1996,6,1,1,BDI,1996/6/1
Explosives/Bombs/Dynamite,3,1996,7,1,1,BDI,1996/7/1
Explosives/Bombs/Dynamite,3,1997,3,2,1,BDI,1997/3/1
Explosives/Bombs/Dynamite,3,1997,5,1,1,BDI,1997/5/1
Explosives/Bombs/Dynamite,3,1997,6,2,1,BDI,1997/6/1
Explosives/Bombs/Dynamite,3,1997,8,2,1,BDI,1997/8/1
Explosives/Bombs/Dynamite,3,1997,9,1,1,BDI,1997/9/1
Explosives/Bombs/Dynamite,3,1997,10,3,1,BDI,1997/10/1
Explosives/Bombs/Dynamite,3,1997,11,1,1,BDI,1997/11/1
Explosives/Bombs/Dynamite,3,1999,11,1,1,BDI,1999/11/1
Explosives/Bombs/Dynamite,3,2000,8,1,1,BDI,2000/8/1
Explosives/Bombs/Dynamite,3,2001,4,1,1,BDI,2001/4/1
Explosives/Bombs/Dynamite,3,2001,9,1,1,BDI,2001/9/1
Explosives/Bombs/Dynamite,3,2002,4,2,1,BDI,2002/4/1
Explosives/Bombs/Dynamite,3,2002,6,1,1,BDI,2002/6/1
Explosives/Bombs/Dynamite,3,2002,11,1,1,BDI,2002/11/1
Explosives/Bombs/Dynamite,3,2003,7,4,1,BDI,2003/7/1
Explosives/Bombs/Dynamite,3,2005,5,1,1,BDI,2005/5/1
Explosives/Bombs/Dynamite,3,2006,1,1,1,BDI,2006/1/1
Explosives/Bombs/Dynamite,3,2006,8,1,1,BDI,2006/8/1
Explosives/Bombs/Dynamite,3,2006,12,1,1,BDI,2006/12/1
Explosives/Bombs/Dynamite,3,2008,4,1,1,BDI,2008/4/1
Explosives/Bombs/Dynamite,3,2008,7,2,1,BDI,2008/7/1
Explosives/Bombs/Dynamite,3,2010,6,26,1,BDI,2010/6/1
Explosives/Bombs/Dynamite,3,2011,5,1,1,BDI,2011/5/1
Explosives/Bombs/Dynamite,3,2012,7,2,1,BDI,2012/7/1
Explosives/Bombs/Dynamite,3,2013,7,1,1,BDI,2013/7/1
Explosives/Bombs/Dynamite,3,2014,3,2,1,BDI,2014/3/1
Firearms,5,1992,3,1,1,BDI,1992/3/1
Firearms,5,1992,4,1,1,BDI,1992/4/1
Firearms,5,1994,2,1,1,BDI,1994/2/1
Firearms,5,1994,3,1,1,BDI,1994/3/1
Firearms,5,1994,5,1,1,BDI,1994/5/1
Firearms,5,1994,10,1,1,BDI,1994/10/1
Firearms,5,1994,11,2,1,BDI,1994/11/1
Firearms,5,1995,1,1,1,BDI,1995/1/1
Firearms,5,1995,3,9,1,BDI,1995/3/1
Firearms,5,1995,4,1,1,BDI,1995/4/1
Firearms,5,1995,5,2,1,BDI,1995/5/1
Firearms,5,1995,6,4,1,BDI,1995/6/1
Firearms,5,1995,7,11,1,BDI,1995/7/1
Firearms,5,1995,8,2,1,BDI,1995/8/1
Firearms,5,1995,9,5,1,BDI,1995/9/1
Firearms,5,1995,11,6,1,BDI,1995/11/1
Firearms,5,1995,12,6,1,BDI,1995/12/1
Firearms,5,1996,1,1,1,BDI,1996/1/1
Firearms,5,1996,2,2,1,BDI,1996/2/1
Firearms,5,1996,3,1,1,BDI,1996/3/1
Firearms,5,1996,4,3,1,BDI,1996/4/1
Firearms,5,1996,5,4,1,BDI,1996/5/1
Firearms,5,1996,6,2,1,BDI,1996/6/1
Firearms,5,1996,9,1,1,BDI,1996/9/1
Firearms,5,1997,2,1,1,BDI,1997/2/1
Firearms,5,1997,3,4,1,BDI,1997/3/1
Firearms,5,1997,4,1,1,BDI,1997/4/1
Firearms,5,1997,6,1,1,BDI,1997/6/1
Firearms,5,1997,7,2,1,BDI,1997/7/1
Firearms,5,1997,9,2,1,BDI,1997/9/1
Firearms,5,1997,10,2,1,BDI,1997/10/1
Firearms,5,1997,11,1,1,BDI,1997/11/1
Firearms,5,1997,12,1,1,BDI,1997/12/1
Firearms,5,1998,1,3,1,BDI,1998/1/1
Firearms,5,1998,8,1,1,BDI,1998/8/1
Firearms,5,1998,10,2,1,BDI,1998/10/1
Firearms,5,1999,6,1,1,BDI,1999/6/1
Firearms,5,1999,7,1,1,BDI,1999/7/1
Firearms,5,1999,8,2,1,BDI,1999/8/1
Firearms,5,1999,10,1,1,BDI,1999/10/1
Firearms,5,1999,11,5,1,BDI,1999/11/1
Firearms,5,2000,1,2,1,BDI,2000/1/1
Firearms,5,2000,2,1,1,BDI,2000/2/1
Firearms,5,2000,3,1,1,BDI,2000/3/1
Firearms,5,2000,5,1,1,BDI,2000/5/1
Firearms,5,2000,7,1,1,BDI,2000/7/1
Firearms,5,2000,9,3,1,BDI,2000/9/1
Firearms,5,2000,10,1,1,BDI,2000/10/1
Firearms,5,2000,11,1,1,BDI,2000/11/1
Firearms,5,2000,12,2,1,BDI,2000/12/1
Firearms,5,2001,1,1,1,BDI,2001/1/1
Firearms,5,2001,2,1,1,BDI,2001/2/1
Firearms,5,2001,5,1,1,BDI,2001/5/1
Firearms,5,2001,6,4,1,BDI,2001/6/1
Firearms,5,2001,8,7,1,BDI,2001/8/1
Firearms,5,2001,9,4,1,BDI,2001/9/1
Firearms,5,2001,11,1,1,BDI,2001/11/1
Firearms,5,2001,12,4,1,BDI,2001/12/1
Firearms,5,2002,1,1,1,BDI,2002/1/1
Firearms,5,2002,3,1,1,BDI,2002/3/1
Firearms,5,2002,5,3,1,BDI,2002/5/1
Firearms,5,2002,6,2,1,BDI,2002/6/1
Firearms,5,2002,8,2,1,BDI,2002/8/1
Firearms,5,2003,1,2,1,BDI,2003/1/1
Firearms,5,2003,7,7,1,BDI,2003/7/1
Firearms,5,2003,11,1,1,BDI,2003/11/1
Firearms,5,2005,1,1,1,BDI,2005/1/1
Firearms,5,2006,2,1,1,BDI,2006/2/1
Firearms,5,2006,7,1,1,BDI,2006/7/1
Firearms,5,2007,11,2,1,BDI,2007/11/1
Firearms,5,2008,4,2,1,BDI,2008/4/1
Firearms,5,2008,12,1,1,BDI,2008/12/1
Firearms,5,2010,6,1,1,BDI,2010/6/1
Firearms,5,2010,9,1,1,BDI,2010/9/1
Firearms,5,2010,11,1,1,BDI,2010/11/1
Firearms,5,2011,6,2,1,BDI,2011/6/1
Firearms,5,2011,7,2,1,BDI,2011/7/1
Firearms,5,2011,8,2,1,BDI,2011/8/1
Firearms,5,2011,9,1,1,BDI,2011/9/1
Firearms,5,2012,3,1,1,BDI,2012/3/1
Firearms,5,2013,5,1,1,BDI,2013/5/1
Firearms,5,2014,2,1,1,BDI,2014/2/1
Firearms,5,2014,10,1,1,BDI,2014/10/1
Incendiary,6,1994,11,1,1,BDI,1994/11/1
Incendiary,6,1997,10,36,1,BDI,1997/10/1
Incendiary,6,1998,8,2,1,BDI,1998/8/1
Incendiary,6,2001,4,2,1,BDI,2001/4/1
Incendiary,6,2001,8,1,1,BDI,2001/8/1
Incendiary,6,2002,1,1,1,BDI,2002/1/1
Incendiary,6,2002,4,1,1,BDI,2002/4/1
Incendiary,6,2008,12,1,1,BDI,2008/12/1
Melee,7,1995,1,1,1,BDI,1995/1/1
Melee,7,1995,8,1,1,BDI,1995/8/1
Melee,7,1995,10,1,1,BDI,1995/10/1
Melee,7,1996,4,2,1,BDI,1996/4/1
Melee,7,1996,6,1,1,BDI,1996/6/1
Melee,7,1997,5,1,1,BDI,1997/5/1
Melee,7,1997,9,1,1,BDI,1997/9/1
Melee,7,1998,2,2,1,BDI,1998/2/1
Melee,7,1998,4,1,1,BDI,1998/4/1
Melee,7,1998,9,1,1,BDI,1998/9/1
Melee,7,2001,8,2,1,BDI,2001/8/1
Melee,7,2014,9,1,1,BDI,2014/9/1
Unknown,11,1994,1,1,1,BDI,1994/1/1
Unknown,11,1994,9,1,1,BDI,1994/9/1
Unknown,11,1994,12,1,1,BDI,1994/12/1
Unknown,11,1995,2,1,1,BDI,1995/2/1
Unknown,11,1995,5,2,1,BDI,1995/5/1
Unknown,11,1995,6,2,1,BDI,1995/6/1
Unknown,11,1995,12,1,1,BDI,1995/12/1
Unknown,11,1996,5,5,1,BDI,1996/5/1
Unknown,11,1996,7,2,1,BDI,1996/7/1
Unknown,11,1996,9,4,1,BDI,1996/9/1
Unknown,11,1996,10,4,1,BDI,1996/10/1
Unknown,11,1997,4,1,1,BDI,1997/4/1
Unknown,11,1997,5,1,1,BDI,1997/5/1
Unknown,11,1997,6,3,1,BDI,1997/6/1
Unknown,11,1997,7,1,1,BDI,1997/7/1
Unknown,11,1997,8,2,1,BDI,1997/8/1
Unknown,11,1997,9,4,1,BDI,1997/9/1
Unknown,11,1997,10,1,1,BDI,1997/10/1
Unknown,11,1997,12,1,1,BDI,1997/12/1
Unknown,11,1998,11,1,1,BDI,1998/11/1
Unknown,11,1999,6,1,1,BDI,1999/6/1
Unknown,11,1999,7,1,1,BDI,1999/7/1
Unknown,11,2000,7,1,1,BDI,2000/7/1
Unknown,11,2000,9,1,1,BDI,2000/9/1
Unknown,11,2000,12,1,1,BDI,2000/12/1
Unknown,11,2001,4,1,1,BDI,2001/4/1
Unknown,11,2001,5,1,1,BDI,2001/5/1
Unknown,11,2001,7,1,1,BDI,2001/7/1
Unknown,11,2001,8,1,1,BDI,2001/8/1
Unknown,11,2001,9,1,1,BDI,2001/9/1
Unknown,11,2001,11,2,1,BDI,2001/11/1
Unknown,11,2002,5,1,1,BDI,2002/5/1
Unknown,11,2002,11,1,1,BDI,2002/11/1
Unknown,11,2002,12,1,1,BDI,2002/12/1
Unknown,11,2003,4,1,1,BDI,2003/4/1
Unknown,11,2003,5,2,1,BDI,2003/5/1
Unknown,11,2003,11,1,1,BDI,2003/11/1
Unknown,11,2004,1,1,1,BDI,2004/1/1
Unknown,11,2005,1,1,1,BDI,2005/1/1
Unknown,11,2005,6,1,1,BDI,2005/6/1
Unknown,11,2005,12,1,1,BDI,2005/12/1
Unknown,11,2007,11,1,1,BDI,2007/11/1
Unknown,11,2012,2,1,1,BDI,2012/2/1
Chemical,2,1998,2,1,1,KHM,1998/2/1
Chemical,2,2008,7,1,1,KHM,2008/7/1
Explosives/Bombs/Dynamite,3,1992,1,1,1,KHM,1992/1/1
Explosives/Bombs/Dynamite,3,1992,7,3,1,KHM,1992/7/1
Explosives/Bombs/Dynamite,3,1992,8,7,1,KHM,1992/8/1
Explosives/Bombs/Dynamite,3,1992,9,1,1,KHM,1992/9/1
Explosives/Bombs/Dynamite,3,1992,10,4,1,KHM,1992/10/1
Explosives/Bombs/Dynamite,3,1992,11,3,1,KHM,1992/11/1
Explosives/Bombs/Dynamite,3,1992,12,2,1,KHM,1992/12/1
Explosives/Bombs/Dynamite,3,1994,1,1,1,KHM,1994/1/1
Explosives/Bombs/Dynamite,3,1994,3,1,1,KHM,1994/3/1
Explosives/Bombs/Dynamite,3,1994,4,1,1,KHM,1994/4/1
Explosives/Bombs/Dynamite,3,1994,5,1,1,KHM,1994/5/1
Explosives/Bombs/Dynamite,3,1994,7,1,1,KHM,1994/7/1
Explosives/Bombs/Dynamite,3,1994,9,1,1,KHM,1994/9/1
Explosives/Bombs/Dynamite,3,1994,10,2,1,KHM,1994/10/1
Explosives/Bombs/Dynamite,3,1995,1,2,1,KHM,1995/1/1
Explosives/Bombs/Dynamite,3,1995,4,2,1,KHM,1995/4/1
Explosives/Bombs/Dynamite,3,1995,5,12,1,KHM,1995/5/1
Explosives/Bombs/Dynamite,3,1995,6,20,1,KHM,1995/6/1
Explosives/Bombs/Dynamite,3,1995,7,11,1,KHM,1995/7/1
Explosives/Bombs/Dynamite,3,1995,9,3,1,KHM,1995/9/1
Explosives/Bombs/Dynamite,3,1995,12,2,1,KHM,1995/12/1
Explosives/Bombs/Dynamite,3,1996,1,2,1,KHM,1996/1/1
Explosives/Bombs/Dynamite,3,1996,2,1,1,KHM,1996/2/1
Explosives/Bombs/Dynamite,3,1996,3,1,1,KHM,1996/3/1
Explosives/Bombs/Dynamite,3,1996,4,1,1,KHM,1996/4/1
Explosives/Bombs/Dynamite,3,1996,6,1,1,KHM,1996/6/1
Explosives/Bombs/Dynamite,3,1996,11,1,1,KHM,1996/11/1
Explosives/Bombs/Dynamite,3,1996,12,1,1,KHM,1996/12/1
Explosives/Bombs/Dynamite,3,1997,2,2,1,KHM,1997/2/1
Explosives/Bombs/Dynamite,3,1997,3,1,1,KHM,1997/3/1
Explosives/Bombs/Dynamite,3,1997,5,1,1,KHM,1997/5/1
Explosives/Bombs/Dynamite,3,1997,6,2,1,KHM,1997/6/1
Explosives/Bombs/Dynamite,3,1997,7,2,1,KHM,1997/7/1
Explosives/Bombs/Dynamite,3,1997,10,1,1,KHM,1997/10/1
Explosives/Bombs/Dynamite,3,1997,12,1,1,KHM,1997/12/1
Explosives/Bombs/Dynamite,3,1998,7,1,1,KHM,1998/7/1
Explosives/Bombs/Dynamite,3,1998,8,1,1,KHM,1998/8/1
Explosives/Bombs/Dynamite,3,1999,3,3,1,KHM,1999/3/1
Explosives/Bombs/Dynamite,3,1999,10,2,1,KHM,1999/10/1
Explosives/Bombs/Dynamite,3,2000,9,1,1,KHM,2000/9/1
Explosives/Bombs/Dynamite,3,2000,10,1,1,KHM,2000/10/1
Explosives/Bombs/Dynamite,3,2000,11,1,1,KHM,2000/11/1
Explosives/Bombs/Dynamite,3,2001,7,2,1,KHM,2001/7/1
Explosives/Bombs/Dynamite,3,2001,8,1,1,KHM,2001/8/1
Explosives/Bombs/Dynamite,3,2001,11,3,1,KHM,2001/11/1
Explosives/Bombs/Dynamite,3,2013,9,2,1,KHM,2013/9/1
Firearms,5,1992,1,1,1,KHM,1992/1/1
Firearms,5,1992,2,1,1,KHM,1992/2/1
Firearms,5,1992,3,1,1,KHM,1992/3/1
Firearms,5,1992,6,3,1,KHM,1992/6/1
Firearms,5,1992,7,11,1,KHM,1992/7/1
Firearms,5,1992,8,6,1,KHM,1992/8/1
Firearms,5,1992,9,2,1,KHM,1992/9/1
Firearms,5,1992,10,4,1,KHM,1992/10/1
Firearms,5,1992,11,9,1,KHM,1992/11/1
Firearms,5,1992,12,4,1,KHM,1992/12/1
Firearms,5,1994,2,1,1,KHM,1994/2/1
Firearms,5,1994,4,3,1,KHM,1994/4/1
Firearms,5,1994,5,1,1,KHM,1994/5/1
Firearms,5,1994,7,1,1,KHM,1994/7/1
Firearms,5,1994,9,2,1,KHM,1994/9/1
Firearms,5,1994,10,3,1,KHM,1994/10/1
Firearms,5,1994,11,2,1,KHM,1994/11/1
Firearms,5,1994,12,2,1,KHM,1994/12/1
Firearms,5,1995,3,1,1,KHM,1995/3/1
Firearms,5,1995,7,1,1,KHM,1995/7/1
Firearms,5,1996,2,1,1,KHM,1996/2/1
Firearms,5,1996,4,2,1,KHM,1996/4/1
Firearms,5,1996,5,2,1,KHM,1996/5/1
Firearms,5,1996,6,2,1,KHM,1996/6/1
Firearms,5,1996,10,1,1,KHM,1996/10/1
Firearms,5,1996,11,1,1,KHM,1996/11/1
Firearms,5,1996,12,1,1,KHM,1996/12/1
Firearms,5,1997,1,1,1,KHM,1997/1/1
Firearms,5,1997,2,2,1,KHM,1997/2/1
Firearms,5,1997,4,1,1,KHM,1997/4/1
Firearms,5,1997,5,2,1,KHM,1997/5/1
Firearms,5,1997,6,1,1,KHM,1997/6/1
Firearms,5,1997,7,1,1,KHM,1997/7/1
Firearms,5,1998,7,1,1,KHM,1998/7/1
Firearms,5,1998,8,1,1,KHM,1998/8/1
Firearms,5,1999,3,1,1,KHM,1999/3/1
Firearms,5,1999,4,1,1,KHM,1999/4/1
Firearms,5,1999,10,1,1,KHM,1999/10/1
Firearms,5,2000,11,1,1,KHM,2000/11/1
Firearms,5,2001,11,1,1,KHM,2001/11/1
Firearms,5,2002,1,3,1,KHM,2002/1/1
Firearms,5,2003,2,1,1,KHM,2003/2/1
Firearms,5,2008,7,1,1,KHM,2008/7/1
Incendiary,6,1994,12,1,1,KHM,1994/12/1
Melee,7,1996,6,1,1,KHM,1996/6/1
Unknown,11,1992,1,1,1,KHM,1992/1/1
Unknown,11,1992,7,1,1,KHM,1992/7/1
Unknown,11,1992,11,1,1,KHM,1992/11/1
Unknown,11,1992,12,1,1,KHM,1992/12/1
Unknown,11,1994,4,2,1,KHM,1994/4/1
Unknown,11,1994,5,1,1,KHM,1994/5/1
Unknown,11,1994,6,1,1,KHM,1994/6/1
Unknown,11,1994,7,1,1,KHM,1994/7/1
Unknown,11,1994,8,1,1,KHM,1994/8/1
Unknown,11,1994,9,3,1,KHM,1994/9/1
Unknown,11,1994,10,4,1,KHM,1994/10/1
Unknown,11,1994,12,2,1,KHM,1994/12/1
Unknown,11,1995,3,1,1,KHM,1995/3/1
Unknown,11,1995,10,1,1,KHM,1995/10/1
Unknown,11,1996,3,1,1,KHM,1996/3/1
Unknown,11,1996,5,10,1,KHM,1996/5/1
Unknown,11,1996,7,1,1,KHM,1996/7/1
Unknown,11,1996,10,2,1,KHM,1996/10/1
Unknown,11,1998,4,1,1,KHM,1998/4/1
Unknown,11,1998,7,1,1,KHM,1998/7/1
Explosives/Bombs/Dynamite,3,1994,1,1,1,CMR,1994/1/1
Explosives/Bombs/Dynamite,3,1998,4,1,1,CMR,1998/4/1
Explosives/Bombs/Dynamite,3,2014,3,1,1,CMR,2014/3/1
Explosives/Bombs/Dynamite,3,2014,5,1,1,CMR,2014/5/1
Explosives/Bombs/Dynamite,3,2014,7,1,1,CMR,2014/7/1
Explosives/Bombs/Dynamite,3,2014,8,1,1,CMR,2014/8/1
Explosives/Bombs/Dynamite,3,2014,9,2,1,CMR,2014/9/1
Explosives/Bombs/Dynamite,3,2014,10,3,1,CMR,2014/10/1
Explosives/Bombs/Dynamite,3,2014,12,3,1,CMR,2014/12/1
Firearms,5,1994,1,1,1,CMR,1994/1/1
Firearms,5,1994,2,1,1,CMR,1994/2/1
Firearms,5,1994,3,1,1,CMR,1994/3/1
Firearms,5,1994,5,1,1,CMR,1994/5/1
Firearms,5,1995,3,1,1,CMR,1995/3/1
Firearms,5,2007,11,1,1,CMR,2007/11/1
Firearms,5,2008,6,1,1,CMR,2008/6/1
Firearms,5,2010,11,1,1,CMR,2010/11/1
Firearms,5,2011,2,1,1,CMR,2011/2/1
Firearms,5,2011,10,1,1,CMR,2011/10/1
Firearms,5,2013,2,1,1,CMR,2013/2/1
Firearms,5,2013,11,2,1,CMR,2013/11/1
Firearms,5,2014,1,1,1,CMR,2014/1/1
Firearms,5,2014,3,1,1,CMR,2014/3/1
Firearms,5,2014,4,2,1,CMR,2014/4/1
Firearms,5,2014,5,3,1,CMR,2014/5/1
Firearms,5,2014,6,1,1,CMR,2014/6/1
Firearms,5,2014,7,4,1,CMR,2014/7/1
Firearms,5,2014,8,4,1,CMR,2014/8/1
Firearms,5,2014,9,3,1,CMR,2014/9/1
Firearms,5,2014,10,5,1,CMR,2014/10/1
Firearms,5,2014,11,1,1,CMR,2014/11/1
Firearms,5,2014,12,2,1,CMR,2014/12/1
Incendiary,6,1992,11,1,1,CMR,1992/11/1
Incendiary,6,2014,10,1,1,CMR,2014/10/1
Incendiary,6,2014,12,1,1,CMR,2014/12/1
Melee,7,1992,4,2,1,CMR,1992/4/1
Melee,7,1992,8,1,1,CMR,1992/8/1
Melee,7,2014,4,1,1,CMR,2014/4/1
Unknown,11,1992,1,1,1,CMR,1992/1/1
Unknown,11,1992,4,1,1,CMR,1992/4/1
Unknown,11,1994,1,1,1,CMR,1994/1/1
Unknown,11,1995,6,1,1,CMR,1995/6/1
Unknown,11,2009,7,1,1,CMR,2009/7/1
Unknown,11,2010,3,2,1,CMR,2010/3/1
Unknown,11,2011,2,1,1,CMR,2011/2/1
Unknown,11,2014,7,2,1,CMR,2014/7/1
Unknown,11,2014,8,3,1,CMR,2014/8/1
Unknown,11,2014,9,3,1,CMR,2014/9/1
Unknown,11,2014,10,1,1,CMR,2014/10/1
Unknown,11,2014,11,6,1,CMR,2014/11/1
Unknown,11,2014,12,10,1,CMR,2014/12/1
Chemical,2,1999,10,1,1,CAN,1999/10/1
Chemical,2,2000,5,1,1,CAN,2000/5/1
Explosives/Bombs/Dynamite,3,1992,5,1,1,CAN,1992/5/1
Explosives/Bombs/Dynamite,3,1994,3,2,1,CAN,1994/3/1
Explosives/Bombs/Dynamite,3,1995,5,1,1,CAN,1995/5/1
Explosives/Bombs/Dynamite,3,1995,12,1,1,CAN,1995/12/1
Explosives/Bombs/Dynamite,3,1996,4,1,1,CAN,1996/4/1
Explosives/Bombs/Dynamite,3,1997,11,1,1,CAN,1997/11/1
Explosives/Bombs/Dynamite,3,1998,7,1,1,CAN,1998/7/1
Explosives/Bombs/Dynamite,3,1998,8,1,1,CAN,1998/8/1
Explosives/Bombs/Dynamite,3,1998,10,1,1,CAN,1998/10/1
Explosives/Bombs/Dynamite,3,1999,6,1,1,CAN,1999/6/1
Explosives/Bombs/Dynamite,3,2000,9,1,1,CAN,2000/9/1
Explosives/Bombs/Dynamite,3,2004,11,1,1,CAN,2004/11/1
Explosives/Bombs/Dynamite,3,2008,10,3,1,CAN,2008/10/1
Explosives/Bombs/Dynamite,3,2009,1,1,1,CAN,2009/1/1
Explosives/Bombs/Dynamite,3,2009,7,2,1,CAN,2009/7/1
Explosives/Bombs/Dynamite,3,2010,5,1,1,CAN,2010/5/1
Explosives/Bombs/Dynamite,3,2010,8,1,1,CAN,2010/8/1
Explosives/Bombs/Dynamite,3,2012,11,1,1,CAN,2012/11/1
Explosives/Bombs/Dynamite,3,2013,5,1,1,CAN,2013/5/1
Explosives/Bombs/Dynamite,3,2013,7,1,1,CAN,2013/7/1
Firearms,5,1994,11,1,1,CAN,1994/11/1
Firearms,5,1995,11,1,1,CAN,1995/11/1
Firearms,5,1997,11,1,1,CAN,1997/11/1
Firearms,5,1998,11,1,1,CAN,1998/11/1
Firearms,5,2014,10,1,1,CAN,2014/10/1
Incendiary,6,1995,5,1,1,CAN,1995/5/1
Incendiary,6,2000,11,2,1,CAN,2000/11/1
Incendiary,6,2004,4,1,1,CAN,2004/4/1
Incendiary,6,2006,1,1,1,CAN,2006/1/1
Incendiary,6,2006,6,1,1,CAN,2006/6/1
Incendiary,6,2009,1,1,1,CAN,2009/1/1
Incendiary,6,2013,5,1,1,CAN,2013/5/1
Melee,7,1992,4,1,1,CAN,1992/4/1
Melee,7,1992,5,1,1,CAN,1992/5/1
Melee,7,1995,11,1,1,CAN,1995/11/1
Melee,7,2000,7,1,1,CAN,2000/7/1
Melee,7,2008,5,1,1,CAN,2008/5/1
Melee,7,2008,8,1,1,CAN,2008/8/1
Melee,7,2014,10,1,1,CAN,2014/10/1
Other,8,2012,5,1,1,CAN,2012/5/1
Unknown,11,1994,3,1,1,CAN,1994/3/1
Melee,7,1994,5,1,1,,1994/5/1
Explosives/Bombs/Dynamite,3,2013,3,1,1,CAF,2013/3/1
Explosives/Bombs/Dynamite,3,2013,11,1,1,CAF,2013/11/1
Explosives/Bombs/Dynamite,3,2013,12,2,1,CAF,2013/12/1
